ID,SiteID,Toponym,Type,Period,subOcc,StartDate,EndDate,duration,Longitude,Latitude,Long_Cord,Lat_Cord,Notes,LocQual,Sources,surveyLink,geometry,popup_text,Period_large,Num_Inscriptions
CY527,MC 63,Hala Sultan Tekke Vizaja,cemetery,LC_IIC,0,-1300,-1200,100,555053.0599,3860783.508,33.60248629,34.88795618, ,B,Catling 1962, ;  ,POINT (33.60248629 34.88795618),ID: CY527<br>Toponym: Hala Sultan Tekke Vizaja<br>Type: cemetery<br>Period: LC_IIC,LC,40
CY527,MC 63,Hala Sultan Tekke Vizaja,cemetery,LC_IIIA,0,-1200,-1100,100,555053.0599,3860783.508,33.60248629,34.88795618, ,B,Catling 1962, ;  ,POINT (33.60248629 34.88795618),ID: CY527<br>Toponym: Hala Sultan Tekke Vizaja<br>Type: cemetery<br>Period: LC_IIIA,LC,40
CY527,MC 63,Hala Sultan Tekke Vizaja,cemetery,LC_IIIB,0,-1100,-1050,50,555053.0599,3860783.508,33.60248629,34.88795618, ,B,Catling 1962, ;  ,POINT (33.60248629 34.88795618),ID: CY527<br>Toponym: Hala Sultan Tekke Vizaja<br>Type: cemetery<br>Period: LC_IIIB,LC,40
CY528, ,Hala Sultan Tekke Vyzakia,settlement,LC_IIA,0,-1550,-1450,100,555501.0,3860532.0,33.60737149,34.88566391, ,E,http://www.mcw.gov.cy/mcw/DA/DA.nsf/All/C8FF86C38B382F40422578EA003B5BED?OpenDocument, ;  ,POINT (33.60737149 34.88566391),ID: CY528<br>Toponym: Hala Sultan Tekke Vyzakia<br>Type: settlement<br>Period: LC_IIA,LC,32
CY528, ,Hala Sultan Tekke Vyzakia,settlement,LC_IIB,0,-1450,-1300,150,555501.0,3860532.0,33.60737149,34.88566391, ,E,http://www.mcw.gov.cy/mcw/DA/DA.nsf/All/C8FF86C38B382F40422578EA003B5BED?OpenDocument, ;  ,POINT (33.60737149 34.88566391),ID: CY528<br>Toponym: Hala Sultan Tekke Vyzakia<br>Type: settlement<br>Period: LC_IIB,LC,32
CY528, ,Hala Sultan Tekke Vyzakia,settlement,LC_IIC,0,-1300,-1200,100,555501.0,3860532.0,33.60737149,34.88566391, ,E,http://www.mcw.gov.cy/mcw/DA/DA.nsf/All/C8FF86C38B382F40422578EA003B5BED?OpenDocument, ;  ,POINT (33.60737149 34.88566391),ID: CY528<br>Toponym: Hala Sultan Tekke Vyzakia<br>Type: settlement<br>Period: LC_IIC,LC,32
CY528, ,Hala Sultan Tekke Vyzakia,settlement,LC_IIIA,0,-1200,-1100,100,555501.0,3860532.0,33.60737149,34.88566391, ,E,http://www.mcw.gov.cy/mcw/DA/DA.nsf/All/C8FF86C38B382F40422578EA003B5BED?OpenDocument, ;  ,POINT (33.60737149 34.88566391),ID: CY528<br>Toponym: Hala Sultan Tekke Vyzakia<br>Type: settlement<br>Period: LC_IIIA,LC,32
CY532,LC 92,Kaimakli Evretadhes,cemetery,LC_IIA,0,-1550,-1450,100,538677.3241,3893580.444,33.42480754,35.1844468, ,B,Catling 1962, ;  ,POINT (33.42480754 35.1844468),ID: CY532<br>Toponym: Kaimakli Evretadhes<br>Type: cemetery<br>Period: LC_IIA,LC,0
CY532,LC 92,Kaimakli Evretadhes,cemetery,LC_IIB,0,-1450,-1300,150,538677.3241,3893580.444,33.42480754,35.1844468, ,B,Catling 1962, ;  ,POINT (33.42480754 35.1844468),ID: CY532<br>Toponym: Kaimakli Evretadhes<br>Type: cemetery<br>Period: LC_IIB,LC,0
CY532,LC 92,Kaimakli Evretadhes,cemetery,LC_IIC,0,-1300,-1200,100,538677.3241,3893580.444,33.42480754,35.1844468, ,B,Catling 1962, ;  ,POINT (33.42480754 35.1844468),ID: CY532<br>Toponym: Kaimakli Evretadhes<br>Type: cemetery<br>Period: LC_IIC,LC,0
CY532,LC 92,Kaimakli Evretadhes,cemetery,LC_IIIA,0,-1200,-1100,100,538677.3241,3893580.444,33.42480754,35.1844468, ,B,Catling 1962, ;  ,POINT (33.42480754 35.1844468),ID: CY532<br>Toponym: Kaimakli Evretadhes<br>Type: cemetery<br>Period: LC_IIIA,LC,0
CY532,LC 92,Kaimakli Evretadhes,cemetery,LC_IIIB,0,-1100,-1050,50,538677.3241,3893580.444,33.42480754,35.1844468, ,B,Catling 1962, ;  ,POINT (33.42480754 35.1844468),ID: CY532<br>Toponym: Kaimakli Evretadhes<br>Type: cemetery<br>Period: LC_IIIB,LC,0
CY534,VVS 73,Kalaasos Village (Vas 73-77),settlement,LC_IIA,0,-1550,-1450,100,527100.0,3847900.0,33.29616455,34.77290942, ,A,"Todd 2004, pp. 106", ;  ,POINT (33.29616455 34.77290942),ID: CY534<br>Toponym: Kalaasos Village (Vas 73-77)<br>Type: settlement<br>Period: LC_IIA,LC,39
CY534,VVS 73,Kalaasos Village (Vas 73-77),settlement,LC_IIB,0,-1450,-1300,100,527100.0,3847900.0,33.29616455,34.77290942, ,A,"Todd 2004, pp. 106", ;  ,POINT (33.29616455 34.77290942),ID: CY534<br>Toponym: Kalaasos Village (Vas 73-77)<br>Type: settlement<br>Period: LC_IIB,LC,39
CY534,VVS 73,Kalaasos Village (Vas 73-77),settlement,LC_IIC,0,-1300,-1200,100,527100.0,3847900.0,33.29616455,34.77290942, ,A,"Todd 2004, pp. 106", ;  ,POINT (33.29616455 34.77290942),ID: CY534<br>Toponym: Kalaasos Village (Vas 73-77)<br>Type: settlement<br>Period: LC_IIC,LC,39
CY535,VVS 73,Kalaasos Village (Vas 73-77),cemetery,LC_IIA,0,-1550,-1450,150,527100.0,3847900.0,33.29616455,34.77290942, ,A,"Todd 2004, pp. 106", ;  ,POINT (33.29616455 34.77290942),ID: CY535<br>Toponym: Kalaasos Village (Vas 73-77)<br>Type: cemetery<br>Period: LC_IIA,LC,39
CY535,VVS 73,Kalaasos Village (Vas 73-77),cemetery,LC_IIB,0,-1450,-1300,100,527100.0,3847900.0,33.29616455,34.77290942, ,A,"Todd 2004, pp. 106", ;  ,POINT (33.29616455 34.77290942),ID: CY535<br>Toponym: Kalaasos Village (Vas 73-77)<br>Type: cemetery<br>Period: LC_IIB,LC,39
CY535,VVS 73,Kalaasos Village (Vas 73-77),cemetery,LC_IIC,0,-1300,-1200,100,527100.0,3847900.0,33.29616455,34.77290942, ,A,"Todd 2004, pp. 106", ;  ,POINT (33.29616455 34.77290942),ID: CY535<br>Toponym: Kalaasos Village (Vas 73-77)<br>Type: cemetery<br>Period: LC_IIC,LC,39
CY536, ,Kalagiannis,settlement,E_Rom_I,0,-58,50,108,597958.3689,3869798.45,34.07303154,34.96600113, ,D,Hadjisavvas 1997, ;  ,POINT (34.07303154 34.96600113),ID: CY536<br>Toponym: Kalagiannis<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY536, ,Kalagiannis,settlement,E_Rom_II,0,50,250,200,597958.3689,3869798.45,34.07303154,34.96600113, ,D,Hadjisavvas 1997, ;  ,POINT (34.07303154 34.96600113),ID: CY536<br>Toponym: Kalagiannis<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY536, ,Kalagiannis,settlement,L_Rom,0,250,400,150,597958.3689,3869798.45,34.07303154,34.96600113, ,D,Hadjisavvas 1997, ;  ,POINT (34.07303154 34.96600113),ID: CY536<br>Toponym: Kalagiannis<br>Type: settlement<br>Period: L_Rom,Roman,0
CY540,VVS 3,Kalavasos Alonia Tou Pano Zyou,settlement,LC_IIA,1,-1550,-1450,100,527200.0,3848600.0,33.29728004,34.77921911, ,A,"Todd 2004, pp. 33", ;  ,POINT (33.29728004 34.77921911),ID: CY540<br>Toponym: Kalavasos Alonia Tou Pano Zyou<br>Type: settlement<br>Period: LC_IIA,LC,65
CY540,VVS 3,Kalavasos Alonia Tou Pano Zyou,settlement,LC_IIB,1,-1450,-1300,150,527200.0,3848600.0,33.29728004,34.77921911, ,A,"Todd 2004, pp. 33", ;  ,POINT (33.29728004 34.77921911),ID: CY540<br>Toponym: Kalavasos Alonia Tou Pano Zyou<br>Type: settlement<br>Period: LC_IIB,LC,65
CY540,VVS 3,Kalavasos Alonia Tou Pano Zyou,settlement,LC_IIC,1,-1300,-1200,100,527200.0,3848600.0,33.29728004,34.77921911, ,A,"Todd 2004, pp. 33", ;  ,POINT (33.29728004 34.77921911),ID: CY540<br>Toponym: Kalavasos Alonia Tou Pano Zyou<br>Type: settlement<br>Period: LC_IIC,LC,65
CY540,VVS 3,Kalavasos Alonia Tou Pano Zyou,settlement,LC_IIIA,1,-1200,-1100,100,527200.0,3848600.0,33.29728004,34.77921911, ,A,"Todd 2004, pp. 33", ;  ,POINT (33.29728004 34.77921911),ID: CY540<br>Toponym: Kalavasos Alonia Tou Pano Zyou<br>Type: settlement<br>Period: LC_IIIA,LC,65
CY540,VVS 3,Kalavasos Alonia Tou Pano Zyou,settlement,LC_IIIB,1,-1100,-1050,50,527200.0,3848600.0,33.29728004,34.77921911, ,A,"Todd 2004, pp. 33", ;  ,POINT (33.29728004 34.77921911),ID: CY540<br>Toponym: Kalavasos Alonia Tou Pano Zyou<br>Type: settlement<br>Period: LC_IIIB,LC,65
CY540,VVS 3,Kalavasos Alonia Tou Pano Zyou,settlement,CA_I,2,-750,-600,150,527200.0,3848600.0,33.29728004,34.77921911, ,A,"Todd 2004, pp. 33", ;  ,POINT (33.29728004 34.77921911),ID: CY540<br>Toponym: Kalavasos Alonia Tou Pano Zyou<br>Type: settlement<br>Period: CA_I,Archaic,0
CY540,VVS 3,Kalavasos Alonia Tou Pano Zyou,settlement,CA_II,2,-600,-475,125,527200.0,3848600.0,33.29728004,34.77921911, ,A,"Todd 2004, pp. 33", ;  ,POINT (33.29728004 34.77921911),ID: CY540<br>Toponym: Kalavasos Alonia Tou Pano Zyou<br>Type: settlement<br>Period: CA_II,Archaic,0
CY540,VVS 3,Kalavasos Alonia Tou Pano Zyou,settlement,E_Rom_I,3,-58,50,108,527200.0,3848600.0,33.29728004,34.77921911, ,A,"Todd 2004, pp. 33", ;  ,POINT (33.29728004 34.77921911),ID: CY540<br>Toponym: Kalavasos Alonia Tou Pano Zyou<br>Type: settlement<br>Period: E_Rom_I,Roman,6
CY540,VVS 3,Kalavasos Alonia Tou Pano Zyou,settlement,E_Rom_II,3,50,250,200,527200.0,3848600.0,33.29728004,34.77921911, ,A,"Todd 2004, pp. 33", ;  ,POINT (33.29728004 34.77921911),ID: CY540<br>Toponym: Kalavasos Alonia Tou Pano Zyou<br>Type: settlement<br>Period: E_Rom_II,Roman,6
CY540,VVS 3,Kalavasos Alonia Tou Pano Zyou,settlement,L_Rom,3,250,400,150,527200.0,3848600.0,33.29728004,34.77921911, ,A,"Todd 2004, pp. 33", ;  ,POINT (33.29728004 34.77921911),ID: CY540<br>Toponym: Kalavasos Alonia Tou Pano Zyou<br>Type: settlement<br>Period: L_Rom,Roman,6
CY541,VVS 4,Kalavasos Ammos,settlement,LC_IIA,0,-1550,-1450,100,527300.0,3848000.0,33.29835349,34.77380585, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.29835349 34.77380585),ID: CY541<br>Toponym: Kalavasos Ammos<br>Type: settlement<br>Period: LC_IIA,LC,65
CY541,VVS 4,Kalavasos Ammos,settlement,LC_IIB,0,-1450,-1300,100,527300.0,3848000.0,33.29835349,34.77380585, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.29835349 34.77380585),ID: CY541<br>Toponym: Kalavasos Ammos<br>Type: settlement<br>Period: LC_IIB,LC,65
CY541,VVS 4,Kalavasos Ammos,settlement,LC_IIC,0,-1300,-1200,100,527300.0,3848000.0,33.29835349,34.77380585, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.29835349 34.77380585),ID: CY541<br>Toponym: Kalavasos Ammos<br>Type: settlement<br>Period: LC_IIC,LC,65
CY541,VVS 4,Kalavasos Ammos,settlement,LC_IIIA,0,-1200,-1100,100,527300.0,3848000.0,33.29835349,34.77380585, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.29835349 34.77380585),ID: CY541<br>Toponym: Kalavasos Ammos<br>Type: settlement<br>Period: LC_IIIA,LC,65
CY541,VVS 4,Kalavasos Ammos,settlement,LC_IIIB,0,-1100,-1050,100,527300.0,3848000.0,33.29835349,34.77380585, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.29835349 34.77380585),ID: CY541<br>Toponym: Kalavasos Ammos<br>Type: settlement<br>Period: LC_IIIB,LC,65
CY542,VVS 4,Kalavasos Ammos,cemetery,LC_IIA,0,-1550,-1450,100,527300.0,3848000.0,33.29835349,34.77380585, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.29835349 34.77380585),ID: CY542<br>Toponym: Kalavasos Ammos<br>Type: cemetery<br>Period: LC_IIA,LC,65
CY542,VVS 4,Kalavasos Ammos,cemetery,LC_IIB,0,-1450,-1300,100,527300.0,3848000.0,33.29835349,34.77380585, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.29835349 34.77380585),ID: CY542<br>Toponym: Kalavasos Ammos<br>Type: cemetery<br>Period: LC_IIB,LC,65
CY542,VVS 4,Kalavasos Ammos,cemetery,LC_IIC,0,-1300,-1200,100,527300.0,3848000.0,33.29835349,34.77380585, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.29835349 34.77380585),ID: CY542<br>Toponym: Kalavasos Ammos<br>Type: cemetery<br>Period: LC_IIC,LC,65
CY542,VVS 4,Kalavasos Ammos,cemetery,LC_IIIA,0,-1200,-1100,50,527300.0,3848000.0,33.29835349,34.77380585, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.29835349 34.77380585),ID: CY542<br>Toponym: Kalavasos Ammos<br>Type: cemetery<br>Period: LC_IIIA,LC,65
CY542,VVS 4,Kalavasos Ammos,cemetery,LC_IIIB,0,-1100,-1050,50,527300.0,3848000.0,33.29835349,34.77380585, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.29835349 34.77380585),ID: CY542<br>Toponym: Kalavasos Ammos<br>Type: cemetery<br>Period: LC_IIIB,LC,65
CY543,VVS 5,Kalavasos Andronikinhes,settlement,LC_IIA,0,-1550,-1450,100,526700.0,3845600.0,33.2917202,34.75217932, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.2917202 34.75217932),ID: CY543<br>Toponym: Kalavasos Andronikinhes<br>Type: settlement<br>Period: LC_IIA,LC,65
CY543,VVS 5,Kalavasos Andronikinhes,settlement,LC_IIB,0,-1450,-1300,150,526700.0,3845600.0,33.2917202,34.75217932, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.2917202 34.75217932),ID: CY543<br>Toponym: Kalavasos Andronikinhes<br>Type: settlement<br>Period: LC_IIB,LC,65
CY543,VVS 5,Kalavasos Andronikinhes,settlement,LC_IIC,0,-1300,-1200,100,526700.0,3845600.0,33.2917202,34.75217932, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.2917202 34.75217932),ID: CY543<br>Toponym: Kalavasos Andronikinhes<br>Type: settlement<br>Period: LC_IIC,LC,65
CY543,VVS 5,Kalavasos Andronikinhes,settlement,LC_IIIA,0,-1200,-1100,100,526700.0,3845600.0,33.2917202,34.75217932, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.2917202 34.75217932),ID: CY543<br>Toponym: Kalavasos Andronikinhes<br>Type: settlement<br>Period: LC_IIIA,LC,65
CY543,VVS 5,Kalavasos Andronikinhes,settlement,LC_IIIB,0,-1100,-1050,50,526700.0,3845600.0,33.2917202,34.75217932, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.2917202 34.75217932),ID: CY543<br>Toponym: Kalavasos Andronikinhes<br>Type: settlement<br>Period: LC_IIIB,LC,65
CY543,VVS 5,Kalavasos Andronikinhes,settlement,CA_I,1,-750,-600,150,526700.0,3845600.0,33.2917202,34.75217932, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.2917202 34.75217932),ID: CY543<br>Toponym: Kalavasos Andronikinhes<br>Type: settlement<br>Period: CA_I,Archaic,0
CY543,VVS 5,Kalavasos Andronikinhes,settlement,CA_II,1,-600,-475,125,526700.0,3845600.0,33.2917202,34.75217932, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.2917202 34.75217932),ID: CY543<br>Toponym: Kalavasos Andronikinhes<br>Type: settlement<br>Period: CA_II,Archaic,0
CY543,VVS 5,Kalavasos Andronikinhes,settlement,E_Rom_I,2,-58,50,108,526700.0,3845600.0,33.2917202,34.75217932, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.2917202 34.75217932),ID: CY543<br>Toponym: Kalavasos Andronikinhes<br>Type: settlement<br>Period: E_Rom_I,Roman,6
CY543,VVS 5,Kalavasos Andronikinhes,settlement,E_Rom_II,2,50,250,200,526700.0,3845600.0,33.2917202,34.75217932, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.2917202 34.75217932),ID: CY543<br>Toponym: Kalavasos Andronikinhes<br>Type: settlement<br>Period: E_Rom_II,Roman,6
CY543,VVS 5,Kalavasos Andronikinhes,settlement,L_Rom,2,250,400,150,526700.0,3845600.0,33.2917202,34.75217932, ,A,"Todd 2004, pp. 34", ;  ,POINT (33.2917202 34.75217932),ID: CY543<br>Toponym: Kalavasos Andronikinhes<br>Type: settlement<br>Period: L_Rom,Roman,6
CY545,VVS 129,Kalavasos Argaki,settlement,LC_IIA,0,-1550,-1450,100,526200.0,3846100.0,33.2862729,34.75670113, ,A,"Todd 2004, pp. 36", ;  ,POINT (33.2862729 34.75670113),ID: CY545<br>Toponym: Kalavasos Argaki<br>Type: settlement<br>Period: LC_IIA,LC,65
CY545,VVS 129,Kalavasos Argaki,settlement,LC_IIB,0,-1450,-1300,150,526200.0,3846100.0,33.2862729,34.75670113, ,A,"Todd 2004, pp. 36", ;  ,POINT (33.2862729 34.75670113),ID: CY545<br>Toponym: Kalavasos Argaki<br>Type: settlement<br>Period: LC_IIB,LC,65
CY545,VVS 129,Kalavasos Argaki,settlement,LC_IIC,0,-1300,-1200,100,526200.0,3846100.0,33.2862729,34.75670113, ,A,"Todd 2004, pp. 36", ;  ,POINT (33.2862729 34.75670113),ID: CY545<br>Toponym: Kalavasos Argaki<br>Type: settlement<br>Period: LC_IIC,LC,65
CY545,VVS 129,Kalavasos Argaki,settlement,LC_IIIA,0,-1200,-1100,100,526200.0,3846100.0,33.2862729,34.75670113, ,A,"Todd 2004, pp. 36", ;  ,POINT (33.2862729 34.75670113),ID: CY545<br>Toponym: Kalavasos Argaki<br>Type: settlement<br>Period: LC_IIIA,LC,65
CY545,VVS 129,Kalavasos Argaki,settlement,LC_IIIB,0,-1100,-1050,50,526200.0,3846100.0,33.2862729,34.75670113, ,A,"Todd 2004, pp. 36", ;  ,POINT (33.2862729 34.75670113),ID: CY545<br>Toponym: Kalavasos Argaki<br>Type: settlement<br>Period: LC_IIIB,LC,65
CY545,VVS 129,Kalavasos Argaki,settlement,CA_I,1,-750,-600,150,526200.0,3846100.0,33.2862729,34.75670113, ,A,"Todd 2004, pp. 36", ;  ,POINT (33.2862729 34.75670113),ID: CY545<br>Toponym: Kalavasos Argaki<br>Type: settlement<br>Period: CA_I,Archaic,0
CY545,VVS 129,Kalavasos Argaki,settlement,CA_II,1,-600,-475,125,526200.0,3846100.0,33.2862729,34.75670113, ,A,"Todd 2004, pp. 36", ;  ,POINT (33.2862729 34.75670113),ID: CY545<br>Toponym: Kalavasos Argaki<br>Type: settlement<br>Period: CA_II,Archaic,0
CY545,VVS 129,Kalavasos Argaki,settlement,Hel_I,2,-312,-200,112,526200.0,3846100.0,33.2862729,34.75670113, ,A,"Todd 2004, pp. 36", ;  ,POINT (33.2862729 34.75670113),ID: CY545<br>Toponym: Kalavasos Argaki<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY545,VVS 129,Kalavasos Argaki,settlement,Hel_II,2,-200,-58,142,526200.0,3846100.0,33.2862729,34.75670113, ,A,"Todd 2004, pp. 36", ;  ,POINT (33.2862729 34.75670113),ID: CY545<br>Toponym: Kalavasos Argaki<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY545,VVS 129,Kalavasos Argaki,settlement,E_Rom_I,2,-58,50,108,526200.0,3846100.0,33.2862729,34.75670113, ,A,"Todd 2004, pp. 36", ;  ,POINT (33.2862729 34.75670113),ID: CY545<br>Toponym: Kalavasos Argaki<br>Type: settlement<br>Period: E_Rom_I,Roman,6
CY545,VVS 129,Kalavasos Argaki,settlement,E_Rom_II,2,50,250,200,526200.0,3846100.0,33.2862729,34.75670113, ,A,"Todd 2004, pp. 36", ;  ,POINT (33.2862729 34.75670113),ID: CY545<br>Toponym: Kalavasos Argaki<br>Type: settlement<br>Period: E_Rom_II,Roman,6
CY545,VVS 129,Kalavasos Argaki,settlement,L_Rom,2,250,400,150,526200.0,3846100.0,33.2862729,34.75670113, ,A,"Todd 2004, pp. 36", ;  ,POINT (33.2862729 34.75670113),ID: CY545<br>Toponym: Kalavasos Argaki<br>Type: settlement<br>Period: L_Rom,Roman,6
CY546,VVS 127,Kalavasos Argaki Tou Tahiri,settlement,LC_IIA,0,-1550,-1450,100,517600.0,3847900.0,33.19234369,34.77311771, ,A,"Todd 2004, pp. 37", ;  ,POINT (33.19234369 34.77311771),ID: CY546<br>Toponym: Kalavasos Argaki Tou Tahiri<br>Type: settlement<br>Period: LC_IIA,LC,0
CY546,VVS 127,Kalavasos Argaki Tou Tahiri,settlement,LC_IIB,0,-1450,-1300,150,517600.0,3847900.0,33.19234369,34.77311771, ,A,"Todd 2004, pp. 37", ;  ,POINT (33.19234369 34.77311771),ID: CY546<br>Toponym: Kalavasos Argaki Tou Tahiri<br>Type: settlement<br>Period: LC_IIB,LC,0
CY546,VVS 127,Kalavasos Argaki Tou Tahiri,settlement,LC_IIC,0,-1300,-1200,100,517600.0,3847900.0,33.19234369,34.77311771, ,A,"Todd 2004, pp. 37", ;  ,POINT (33.19234369 34.77311771),ID: CY546<br>Toponym: Kalavasos Argaki Tou Tahiri<br>Type: settlement<br>Period: LC_IIC,LC,0
CY546,VVS 127,Kalavasos Argaki Tou Tahiri,settlement,LC_IIIA,0,-1200,-1100,100,517600.0,3847900.0,33.19234369,34.77311771, ,A,"Todd 2004, pp. 37", ;  ,POINT (33.19234369 34.77311771),ID: CY546<br>Toponym: Kalavasos Argaki Tou Tahiri<br>Type: settlement<br>Period: LC_IIIA,LC,0
CY546,VVS 127,Kalavasos Argaki Tou Tahiri,settlement,LC_IIIB,0,-1100,-1050,50,517600.0,3847900.0,33.19234369,34.77311771, ,A,"Todd 2004, pp. 37", ;  ,POINT (33.19234369 34.77311771),ID: CY546<br>Toponym: Kalavasos Argaki Tou Tahiri<br>Type: settlement<br>Period: LC_IIIB,LC,0
CY547,VVS 125,Kalavasos Argakia East,settlement,CA_I,2,-750,-600,150,527300.0,3845900.0,33.29828536,34.75486874, ,A,"Todd 2004, pp. 38", ;  ,POINT (33.29828536 34.75486874),ID: CY547<br>Toponym: Kalavasos Argakia East<br>Type: settlement<br>Period: CA_I,Archaic,0
CY547,VVS 125,Kalavasos Argakia East,settlement,CA_II,2,-600,-475,125,527300.0,3845900.0,33.29828536,34.75486874, ,A,"Todd 2004, pp. 38", ;  ,POINT (33.29828536 34.75486874),ID: CY547<br>Toponym: Kalavasos Argakia East<br>Type: settlement<br>Period: CA_II,Archaic,0
CY548,VVS 9,Kalavasos Ayiasmata,settlement,LC_IIA,0,-1550,-1450,100,527900.0,3848400.0,33.30492389,34.77739666, ,A,"Todd 2004, pp. 40", ;  ,POINT (33.30492389 34.77739666),ID: CY548<br>Toponym: Kalavasos Ayiasmata<br>Type: settlement<br>Period: LC_IIA,LC,65
CY548,VVS 9,Kalavasos Ayiasmata,settlement,LC_IIB,0,-1450,-1300,150,527900.0,3848400.0,33.30492389,34.77739666, ,A,"Todd 2004, pp. 40", ;  ,POINT (33.30492389 34.77739666),ID: CY548<br>Toponym: Kalavasos Ayiasmata<br>Type: settlement<br>Period: LC_IIB,LC,65
CY548,VVS 9,Kalavasos Ayiasmata,settlement,LC_IIC,0,-1300,-1200,100,527900.0,3848400.0,33.30492389,34.77739666, ,A,"Todd 2004, pp. 40", ;  ,POINT (33.30492389 34.77739666),ID: CY548<br>Toponym: Kalavasos Ayiasmata<br>Type: settlement<br>Period: LC_IIC,LC,65
CY548,VVS 9,Kalavasos Ayiasmata,settlement,LC_IIIA,0,-1200,-1100,100,527900.0,3848400.0,33.30492389,34.77739666, ,A,"Todd 2004, pp. 40", ;  ,POINT (33.30492389 34.77739666),ID: CY548<br>Toponym: Kalavasos Ayiasmata<br>Type: settlement<br>Period: LC_IIIA,LC,65
CY548,VVS 9,Kalavasos Ayiasmata,settlement,LC_IIIB,0,-1100,-1050,50,527900.0,3848400.0,33.30492389,34.77739666, ,A,"Todd 2004, pp. 40", ;  ,POINT (33.30492389 34.77739666),ID: CY548<br>Toponym: Kalavasos Ayiasmata<br>Type: settlement<br>Period: LC_IIIB,LC,65
CY548,VVS 9,Kalavasos Ayiasmata,settlement,CA_I,1,-750,-600,150,527900.0,3848400.0,33.30492389,34.77739666, ,A,"Todd 2004, pp. 40", ;  ,POINT (33.30492389 34.77739666),ID: CY548<br>Toponym: Kalavasos Ayiasmata<br>Type: settlement<br>Period: CA_I,Archaic,0
CY548,VVS 9,Kalavasos Ayiasmata,settlement,CA_II,1,-600,-475,125,527900.0,3848400.0,33.30492389,34.77739666, ,A,"Todd 2004, pp. 40", ;  ,POINT (33.30492389 34.77739666),ID: CY548<br>Toponym: Kalavasos Ayiasmata<br>Type: settlement<br>Period: CA_II,Archaic,0
CY548,VVS 9,Kalavasos Ayiasmata,settlement,E_Rom_I,2,-58,50,108,527900.0,3848400.0,33.30492389,34.77739666, ,A,"Todd 2004, pp. 40", ;  ,POINT (33.30492389 34.77739666),ID: CY548<br>Toponym: Kalavasos Ayiasmata<br>Type: settlement<br>Period: E_Rom_I,Roman,6
CY548,VVS 9,Kalavasos Ayiasmata,settlement,E_Rom_II,2,50,250,200,527900.0,3848400.0,33.30492389,34.77739666, ,A,"Todd 2004, pp. 40", ;  ,POINT (33.30492389 34.77739666),ID: CY548<br>Toponym: Kalavasos Ayiasmata<br>Type: settlement<br>Period: E_Rom_II,Roman,6
CY548,VVS 9,Kalavasos Ayiasmata,settlement,L_Rom,2,250,400,150,527900.0,3848400.0,33.30492389,34.77739666, ,A,"Todd 2004, pp. 40", ;  ,POINT (33.30492389 34.77739666),ID: CY548<br>Toponym: Kalavasos Ayiasmata<br>Type: settlement<br>Period: L_Rom,Roman,6
CY549,VVS 10,Kalavasos Ayios Dhimitrios,settlement,LC_IIA,0,-1550,-1450,100,527714.6547,3845416.776,33.3028,34.7505, ,A,"Todd 2004, pp. 41", ;  ,POINT (33.3028 34.7505),ID: CY549<br>Toponym: Kalavasos Ayios Dhimitrios<br>Type: settlement<br>Period: LC_IIA,LC,65
CY549,VVS 10,Kalavasos Ayios Dhimitrios,settlement,LC_IIB,0,-1450,-1300,150,527714.6547,3845416.776,33.3028,34.7505, ,A,"Todd 2004, pp. 41", ;  ,POINT (33.3028 34.7505),ID: CY549<br>Toponym: Kalavasos Ayios Dhimitrios<br>Type: settlement<br>Period: LC_IIB,LC,65
CY549,VVS 10,Kalavasos Ayios Dhimitrios,settlement,LC_IIC,0,-1300,-1200,100,527714.6547,3845416.776,33.3028,34.7505, ,A,"Todd 2004, pp. 41", ;  ,POINT (33.3028 34.7505),ID: CY549<br>Toponym: Kalavasos Ayios Dhimitrios<br>Type: settlement<br>Period: LC_IIC,LC,65
